"shapeid","x","y"
"0","-122.512645692","37.7838735155"
"0","-122.512713732","37.7839311848"
"0","-122.51265226","37.7840214952"
"0","-122.512680509","37.7841204173"
"0","-122.51256633","37.7841527957"
"0","-122.512294719","37.7839423946"
"0","-122.512111705","37.783793369"
"0","-122.511916485","37.7839488497"
"0","-122.511935994","37.7841026946"
"0","-122.512001533","37.7841624356"
"0","-122.512011233","37.7842373303"
"0","-122.511976883","37.7842906621"
"0","-122.51191137","37.7843262668"
"0","-122.511795925","37.7843120073"
"0","-122.511643136","37.7843349011"
"0","-122.511485924","37.7842888961"
"0","-122.511301698","37.7842839243"
"0","-122.511333654","37.7844253848"
"0","-122.511306446","37.7845536539"
"0","-122.511229298","37.7845886113"
"0","-122.511024557","37.7844853102"
"0","-122.51097102","37.7844969021"
"0","-122.510838766","37.784584593"
"0","-122.510746881","37.7846715953"
"0","-122.510491781","37.784697305"
"0","-122.510370671","37.7846993701"
"0","-122.510236971","37.7847336878"
"0","-122.51016882","37.7847028118"
"0","-122.50999446","37.7847271429"
"0","-122.509808377","37.7848157503"
"0","-122.509716491","37.7849027518"
"0","-122.509665264","37.7849997398"
"0","-122.509574532","37.7851294391"
"0","-122.509482934","37.7852271151"
"0","-122.509350677","37.7853148043"
"0","-122.509270514","37.7853375289"
"0","-122.509233031","37.785444962"
"0","-122.50911774","37.785591098"
"0","-122.508797171","37.7857446519"
"0","-122.508661665","37.7857449319"
"0","-122.508565865","37.7857952513"
"0","-122.508485673","37.785855449"
"0","-122.508452068","37.7859388413"
"0","-122.508259031","37.786074326"
"0","-122.50824256","37.7860948654"
"0","-122.50821767","37.7861189251"
"0","-122.508133577","37.7861574999"
"0","-122.508103429","37.7861445075"
"0","-122.508035079","37.7861355418"
"0","-122.507963569","37.7861671493"
"0","-122.507918682","37.786238821"
"0","-122.507885556","37.7862731507"
"0","-122.50781116","37.7863554557"
"0","-122.507790708","37.7863861935"
"0","-122.507787274","37.7864166407"
"0","-122.507753144","37.7864138459"
"0","-122.507723909","37.7864346025"
"0","-122.50768744","37.7865027548"
"0","-122.50771525","37.7865866961"
"0","-122.507633895","37.7867265208"
"0","-122.507530626","37.7868430828"
"0","-122.50741675","37.7868821642"
"0","-122.50733755","37.7869442909"
"0","-122.507250754","37.7870403124"
"0","-122.50719836","37.7871492542"
"0","-122.507108037","37.7872723483"
"0","-122.507052815","37.7872766653"
"0","-122.506972461","37.7874536149"
"0","-122.506896969","37.7874954184"
"0","-122.506739447","37.7874947226"
"0","-122.506716805","37.7874444596"
"0","-122.506653438","37.7874624209"
"0","-122.506526157","37.7874780938"
"0","-122.506493213","37.787519173"
"0","-122.506427141","37.7875945824"
"0","-122.506343503","37.7876500301"
"0","-122.506285576","37.7877117941"
"0","-122.506271393","37.7877473349"
"0","-122.506259326","37.787773913"
"0","-122.50624096","37.7877935912"
"0","-122.506219959","37.7878040784"
"0","-122.506178413","37.7878419278"
"0","-122.506131975","37.7878562238"
"0","-122.506163217","37.7879097175"
"0","-122.506122401","37.7879745672"
"0","-122.506120243","37.7880522649"
"0","-122.506089396","37.7881709693"
"0","-122.506051648","37.7881918713"
"0","-122.505852579","37.7882290237"
"0","-122.505746663","37.7882477083"
"0","-122.505657583","37.7882593535"
"0","-122.505606068","37.788243347"
"0","-122.505521061","37.788248169"
"0","-122.505422833","37.7882363339"
"0","-122.50532959","37.7882514256"
"0","-122.505202126","37.7882603473"
"0","-122.505107242","37.7882146886"
"0","-122.505020412","37.7881520101"
"0","-122.504980625","37.7881478597"
"0","-122.504940936","37.7881431578"
"0","-122.504883463","37.7881358447"
"0","-122.504857092","37.7881346456"
"0","-122.504830744","37.7881361283"
"0","-122.504800724","37.788139337"
"0","-122.504775569","37.7881340176"
"0","-122.504757733","37.788121709"
"0","-122.504742545","37.7881055233"
"0","-122.504722604","37.7880916986"
"0","-122.504702628","37.7880831017"
"0","-122.504681702","37.7880782952"
"0","-122.504651431","37.7880772426"
"0","-122.504623745","37.7880784451"
"0","-122.504596008","37.7880769061"
"0","-122.504568777","37.7880724447"
"0","-122.504545567","37.7880665"
"0","-122.504520975","37.788061609"
"0","-122.504497644","37.7880590937"
"0","-122.504470706","37.7880597887"
"0","-122.504150499","37.7880958929"
"0","-122.504066038","37.7881209642"
"0","-122.504048654","37.7881077538"
"0","-122.5039976","37.7881074662"
"0","-122.503845723","37.7880917173"
"0","-122.503714043","37.7880634062"
"0","-122.503613263","37.7880386433"
"0","-122.503526026","37.7880401257"
"0","-122.503485053","37.7880501542"
"0","-122.503463093","37.7880197845"
"0","-122.503373648","37.7880179274"
"0","-122.503335445","37.7880219535"
"0","-122.503263659","37.788043432"
"0","-122.503238674","37.7880641162"
"0","-122.503209437","37.7880848726"
"0","-122.503179471","37.7880786279"
"0","-122.50314534","37.7880758317"
"0","-122.503077809","37.7880972378"
"0","-122.503048479","37.7881146198"
"0","-122.50300675","37.7881457173"
"0","-122.502961981","37.7881431019"
"0","-122.502926106","37.7881568702"
"0","-122.502902552","37.7881464393"
"0","-122.502865258","37.7880961577"
"0","-122.502835771","37.7880498162"
"0","-122.502789202","37.7880363506"
"0","-122.502704586","37.7880398247"
"0","-122.502589783","37.7880662143"
"0","-122.50251587","37.7880857989"
"0","-122.50242634","37.7880975025"
"0","-122.502375793","37.7881268732"
"0","-122.502316341","37.7881115904"
"0","-122.502255255","37.788130957"
"0","-122.502169815","37.7881038956"
"0","-122.502105835","37.7881110915"
"0","-122.502073633","37.7881544072"
"0","-122.502071216","37.7881818664"
"0","-122.501990373","37.7881832391"
"0","-122.501951988","37.7881805139"
"0","-122.501912602","37.7881406642"
"0","-122.501911965","37.7881170384"
"0","-122.501877835","37.7881142419"
"0","-122.501878472","37.7881378668"
"0","-122.50185838","37.7881821033"
"0","-122.501842452","37.7882228922"
"0","-122.50180054","37.7882472404"
"0","-122.501765955","37.7882275679"
"0","-122.501756899","37.788207462"
"0","-122.501725568","37.7881505926"
"0","-122.501700493","37.7881679011"
"0","-122.501679037","37.7881615124"
"0","-122.501619651","37.7881692735"
"0","-122.50156932","37.7881971406"
"0","-122.501591412","37.7882271542"
"0","-122.501532389","37.7882484158"
"0","-122.501514187","37.7882048294"
"0","-122.501459056","37.7882125182"
"0","-122.501438509","37.7882398797"
"0","-122.501335936","37.788224738"
"0","-122.501268494","37.7882495193"
"0","-122.501159048","37.7882952724"
"0","-122.501091424","37.7883133029"
"0","-122.501014108","37.7882876024"
"0","-122.500971832","37.7882984497"
"0","-122.500994017","37.7883318388"
"0","-122.500947667","37.7883495082"
"0","-122.50087877","37.7883202878"
"0","-122.500861296","37.7883037016"
"0","-122.500827347","37.7883076546"
"0","-122.500806345","37.7883181409"
"0","-122.500755286","37.7883190073"
"0","-122.500737721","37.7882990457"
"0","-122.500712737","37.7883197293"
"0","-122.500640859","37.7883378317"
"0","-122.500593872","37.7883318761"
"0","-122.500550869","37.788315723"
"0","-122.50053865","37.7883361891"
"0","-122.50048859","37.7883741809"
"0","-122.500458624","37.7883679364"
"0","-122.500446314","37.788385028"
"0","-122.500341214","37.7884340825"
"0","-122.500272954","37.7884284877"
"0","-122.500257298","37.7884794016"
"0","-122.500251333","37.7885740464"
"0","-122.500192218","37.7885919321"
"0","-122.500174563","37.7885685959"
"0","-122.500177454","37.7885178985"
"0","-122.500131103","37.7885355676"
"0","-122.500092082","37.7885092169"
"0","-122.500099592","37.7884719471"
"0","-122.500065644","37.7884758999"
"0","-122.500010329","37.7884768382"
"0","-122.49996678","37.7884404344"
"0","-122.499878699","37.7884892007"
"0","-122.499810898","37.7884901516"
"0","-122.499786117","37.7885231577"
"0","-122.499761172","37.7885500563"
"0","-122.499797587","37.7885677679"
"0","-122.499803815","37.7886083943"
"0","-122.499761621","37.7886620618"
"0","-122.499732848","37.7886421838"
"0","-122.49972684","37.7886096998"
"0","-122.499687212","37.7886633238"
"0","-122.499634098","37.7886927368"
"0","-122.499577923","37.7887038725"
"0","-122.499554392","37.7886879791"
"0","-122.499511585","37.7886235334"
"0","-122.499480839","37.7885303719"
"0","-122.499432792","37.7884619414"
"0","-122.499336815","37.7884248737"
"0","-122.499267099","37.7884097634"
"0","-122.499203063","37.7884149219"
"0","-122.499128271","37.7884019343"
"0","-122.499099116","37.7883678061"
"0","-122.4990419","37.7883402639"
"0","-122.498954936","37.7883519213"
"0","-122.498920056","37.7883912079"
"0","-122.49888987","37.7884141225"
"0","-122.498846251","37.7884148619"
"0","-122.498829322","37.7883581244"
"0","-122.498857864","37.7882741397"
"0","-122.49881053","37.7882321733"
"0","-122.498779959","37.7882408378"
"0","-122.498722041","37.7882825517"
"0","-122.498684705","37.7883259534"
"0","-122.498610351","37.7883292506"
"0","-122.498598389","37.7882663185"
"0","-122.498620111","37.7882150352"
"0","-122.498603238","37.7881603326"
"0","-122.49853838","37.7881349565"
"0","-122.49850792","37.7881476927"
"0","-122.498480572","37.788180742"
"0","-122.498392841","37.7881638989"
"0","-122.498358281","37.7881196799"
"0","-122.498366626","37.7880482574"
"0","-122.49825837","37.7880317629"
"0","-122.498204316","37.7879308489"
"0","-122.498141421","37.7878830357"
"0","-122.498020555","37.7878749009"
"0","-122.497964984","37.7879084284"
"0","-122.497937354","37.7878355788"
"0","-122.497862398","37.7878164838"
"0","-122.497833088","37.7878719681"
"0","-122.49785914","37.7879313315"
"0","-122.497838189","37.7879599076"
"0","-122.497779256","37.7879845419"
"0","-122.497726836","37.7879347818"
"0","-122.49767985","37.7879288241"
"0","-122.497620736","37.7879467084"
"0","-122.497600953","37.7879234088"
"0","-122.497542604","37.7878906309"
"0","-122.497503312","37.7878541542"
"0","-122.497544862","37.7878163087"
"0","-122.497526844","37.7877794715"
"0","-122.497500407","37.7877461539"
"0","-122.497516337","37.7877053656"
"0","-122.497508391","37.7876743717"
"0","-122.497485801","37.7876163609"
"0","-122.497458714","37.7875865799"
"0","-122.497407145","37.7875749409"
"0","-122.497357197","37.7875747443"
"0","-122.497315719","37.7875963014"
"0","-122.497274856","37.78759178"
"0","-122.497215739","37.7875927814"
"0","-122.497168667","37.7875529125"
"0","-122.497137415","37.7875148602"
"0","-122.497106276","37.7874809768"
"0","-122.497045258","37.7874601132"
"0","-122.497000452","37.7874556584"
"0","-122.496923726","37.7874371462"
"0","-122.496895158","37.7874011338"
"0","-122.496857478","37.7873684039"
"0","-122.496812365","37.7873524843"
"0","-122.496752328","37.7873680993"
"0","-122.496729323","37.7873434635"
"0","-122.496686336","37.7873577469"
"0","-122.496639152","37.7873137079"
"0","-122.496583473","37.7872958817"
"0","-122.496546438","37.7872871243"
"0","-122.496516615","37.7873022275"
"0","-122.496468066","37.787305135"
"0","-122.496444559","37.7873107467"
"0","-122.496383068","37.7873211724"
"0","-122.496337258","37.7873282053"
"0","-122.496276828","37.7873292285"
"0","-122.496248376","37.7873463938"
"0","-122.496197675","37.7873670639"
"0","-122.496141775","37.7873899085"
"0","-122.496087273","37.7874158565"
"0","-122.496068268","37.7874422464"
"0","-122.496017203","37.7874493672"
"0","-122.495971672","37.7874668225"
"0","-122.495939662","37.7874855774"
"0","-122.495906076","37.7875030287"
"0","-122.495880638","37.7875068362"
"0","-122.495825233","37.7875043972"
"0","-122.495791738","37.7875252238"
"0","-122.495770918","37.787542459"
"0","-122.495715695","37.7875467697"
"0","-122.495690257","37.7875505772"
"0","-122.495622314","37.7875567922"
"0","-122.495602533","37.7875710879"
"0","-122.495572627","37.787583065"
"0","-122.495540205","37.7875992546"
"0","-122.495513275","37.7876177269"
"0","-122.495483672","37.7876249817"
"0","-122.495437594","37.7876527741"
"0","-122.495388935","37.7876637275"
"0","-122.49536997","37.7876708013"
"0","-122.495332854","37.7877153248"
"0","-122.49528243","37.7877398138"
"0","-122.495193168","37.7877447003"
"0","-122.495146546","37.7877522431"
"0","-122.495108252","37.7877528911"
"0","-122.495081961","37.7877623771"
"0","-122.495049594","37.787780652"
"0","-122.494943308","37.7877928235"
"0","-122.494935614","37.7878233432"
"0","-122.494876409","37.7878378517"
"0","-122.494850607","37.7878281584"
"0","-122.494803895","37.7878323247"
"0","-122.494754467","37.787893939"
"0","-122.494747498","37.787951459"
"0","-122.494723329","37.7880025162"
"0","-122.494687121","37.7880807895"
"0","-122.494701426","37.7881379487"
"0","-122.494641767","37.788135582"
"0","-122.494554402","37.7880526453"
"0","-122.494515112","37.7880161684"
"0","-122.494534844","37.7879584325"
"0","-122.494512301","37.7879115426"
"0","-122.49451438","37.7878304697"
"0","-122.494492381","37.7878038292"
"0","-122.494462687","37.7878077084"
"0","-122.494426793","37.7878184454"
"0","-122.494408189","37.7878390189"
"0","-122.494413441","37.7878760725"
"0","-122.494397147","37.7879033607"
"0","-122.49434998","37.7878906517"
"0","-122.494343913","37.7878232234"
"0","-122.494309511","37.7878102994"
"0","-122.494266962","37.7878110191"
"0","-122.494160136","37.7877959432"
"0","-122.494128993","37.7877458208"
"0","-122.494107356","37.7877326809"
"0","-122.494080195","37.7876723622"
"0","-122.494003803","37.7875814808"
"0","-122.49397977","37.7875849875"
"0","-122.493936922","37.7876044821"
"0","-122.493903354","37.7876269469"
"0","-122.493853601","37.7876340446"
"0","-122.493777185","37.7876269951"
"0","-122.493743978","37.7876140012"
"0","-122.493682011","37.7876067072"
"0","-122.493586392","37.7876187513"
"0","-122.493496","37.7876296641"
"0","-122.493461788","37.7876281571"
"0","-122.493418996","37.7876497351"
"0","-122.493384645","37.7876430168"
"0","-122.493336374","37.7876563456"
"0","-122.493293637","37.7876800089"
"0","-122.493241174","37.787684024"
"0","-122.493194105","37.7876931615"
"0","-122.4931815","37.7877131863"
"0","-122.493126857","37.7877339227"
"0","-122.493089849","37.7877262056"
"0","-122.493056057","37.7877403331"
"0","-122.49300488","37.7877432837"
"0","-122.492970668","37.7877417765"
"0","-122.492955603","37.7877680992"
"0","-122.492913956","37.7877834013"
"0","-122.492854896","37.787786485"
"0","-122.492860223","37.7878526147"
"0","-122.492830075","37.7878825854"
"0","-122.492770506","37.7878835922"
"0","-122.492769057","37.7878295916"
"0","-122.492735743","37.7878571672"
"0","-122.492686585","37.7877702074"
"0","-122.49267862","37.7877514072"
"0","-122.492628271","37.7877652899"
"0","-122.492565269","37.7877684401"
"0","-122.492506238","37.7877725658"
"0","-122.492447233","37.7877777339"
"0","-122.492380515","37.7877892885"
"0","-122.492306307","37.7878155687"
"0","-122.492216277","37.7878400299"
"0","-122.492178515","37.7878531806"
"0","-122.492118644","37.7878750476"
"0","-122.492079877","37.7878996852"
"0","-122.492058215","37.7879250774"
"0","-122.491876283","37.7880021853"
"0","-122.491812527","37.7880262023"
"0","-122.491771272","37.7880560964"
"0","-122.491720011","37.7881049285"
"0","-122.491650217","37.7881243555"
"0","-122.491613825","37.7881640719"
"0","-122.491501043","37.7882222848"
"0","-122.491448327","37.7882169189"
"0","-122.491405507","37.7882374548"
"0","-122.491281824","37.7882812526"
"0","-122.491218459","37.7883198616"
"0","-122.491190563","37.7883578717"
"0","-122.4911374","37.7883848375"
"0","-122.491062211","37.7884236462"
"0","-122.490945962","37.7884996434"
"0","-122.49085937","37.7885542853"
"0","-122.49084327","37.7885910524"
"0","-122.490818113","37.788633187"
"0","-122.49069591","37.7887322253"
"0","-122.490604733","37.7888119697"
"0","-122.490527866","37.7888862589"
"0","-122.490412649","37.7889518109"
"0","-122.490406808","37.7889790212"
"0","-122.490353616","37.7890049445"
"0","-122.490307048","37.7890328423"
"0","-122.490252485","37.7890707768"
"0","-122.49021926","37.7891017262"
"0","-122.490046084","37.7892221766"
"0","-122.489919073","37.7893521632"
"0","-122.489829064","37.7894821849"
"0","-122.489701088","37.7894831631"
"0","-122.489592073","37.7894541824"
"0","-122.489301054","37.7894121748"
"0","-122.489192064","37.789340175"
"0","-122.488991058","37.7892831881"
"0","-122.488482059","37.7894421966"
"0","-122.488100022","37.7894291904"
"0","-122.488028029","37.7895302009"
"0","-122.487864023","37.7895881799"
"0","-122.48773703","37.789574196"
"0","-122.48758366","37.7894986161"
"0","-122.487564021","37.7894727746"
"0","-122.48756428","37.7894348646"
"0","-122.487463652","37.7894729722"
"0","-122.487446863","37.7894306136"
"0","-122.48736905","37.7894298397"
"0","-122.4872973","37.7894810159"
"0","-122.487120576","37.7896108225"
"0","-122.48705182","37.7897090688"
"0","-122.48693806","37.7898404365"
"0","-122.486808793","37.7899639751"
"0","-122.486729301","37.7900421758"
"0","-122.48655373","37.7901503128"
"0","-122.486428585","37.7902373737"
"0","-122.486334885","37.7903562669"
"0","-122.486244659","37.7904144218"
"0","-122.486236629","37.7904954639"
"0","-122.486225831","37.7905089245"
"0","-122.485465398","37.7900893226"
"0","-122.484401397","37.7897168775"
"0","-122.483687105","37.7892827747"
"0","-122.483661792","37.7883351907"
"0","-122.484089011","37.7879103399"
"1","-122.435963947","37.7690383854"
"1","-122.436850509","37.7689823544"
"1","-122.43734495","37.7690857588"
"1","-122.438395328","37.7689569609"
"1","-122.438733329","37.7684495179"
"1","-122.440051467","37.7678144162"
"1","-122.440660127","37.7669121576"
"1","-122.441763201","37.7661132816"
"1","-122.441966563","37.7658311063"
"1","-122.442741855","37.7659298606"
"1","-122.443360675","37.7654177745"
"1","-122.444121376","37.7649591099"
"1","-122.443975111","37.7647384622"
"1","-122.444105329","37.7643459593"
"1","-122.444315973","37.7643424848"
"1","-122.444572025","37.763390255"
"1","-122.445395612","37.7626517188"
"1","-122.44580813","37.762310319"
"1","-122.446299618","37.7623022041"
"1","-122.446498571","37.7618527979"
"1","-122.44677942","37.7618481594"
"1","-122.446407912","37.7610735839"
"1","-122.446438072","37.7610359968"
"1","-122.446816034","37.7605649575"
"1","-122.446946229","37.7601724512"
"1","-122.447215383","37.7597218838"
"1","-122.447487456","37.7593827978"
"1","-122.448252455","37.759091329"
"1","-122.449722467","37.7588997238"
"1","-122.45143577","37.7587350022"
"1","-122.451888795","37.7611502397"
"1","-122.452937824","37.766319021"
"1","-122.453014228","37.7663729047"
"1","-122.454691303","37.7746955808"
"1","-122.454635315","37.7747671804"
"1","-122.446456655","37.775805357"
"1","-122.440490741","37.7765622772"
"1","-122.438250775","37.776877951"
"1","-122.437287378","37.7722653044"
"1","-122.436886846","37.7703758795"
"1","-122.436598698","37.7701017894"
"1","-122.436094081","37.7696081947"
"1","-122.435963947","37.7690383854"
"2","-122.454283553","37.7082221192"
"2","-122.45456034","37.7082212186"
"2","-122.455564865","37.70821552"
"2","-122.455901612","37.7082197193"
"2","-122.457915876","37.7082430566"
"2","-122.459122985","37.7082180873"
"2","-122.455853377","37.7112328468"
"2","-122.45444209","37.7125695335"
"2","-122.453561429","37.7131313353"
"2","-122.452543055","37.7136954123"
"2","-122.451807248","37.7145283945"
"2","-122.449535178","37.717192538"
"2","-122.448924104","37.7175309644"
"2","-122.448125098","37.7185838432"
"2","-122.446597308","37.7207431418"
"2","-122.451678404","37.7227383918"
"2","-122.452239326","37.7231121308"
"2","-122.452523856","37.723166937"
"2","-122.452545282","37.7239825643"
"2","-122.452214763","37.7267667431"
"2","-122.452430643","37.7298624838"
"2","-122.453374963","37.7299537038"
"2","-122.453464818","37.7333721504"
"2","-122.452534488","37.7338150641"
"2","-122.4482302","37.7338863174"
"2","-122.448375912","37.7343113997"
"2","-122.446893504","37.7342290316"
"2","-122.445671728","37.7338217227"
"2","-122.445287775","37.7345761727"
"2","-122.442059521","37.7346294289"
"2","-122.441745894","37.7359018155"
"2","-122.441550536","37.7358741209"
"2","-122.440636649","37.7351778326"
"2","-122.440285159","37.7349100268"
"2","-122.439861677","37.7348722612"
"2","-122.439249257","37.7348176437"
"2","-122.438409981","37.7343389861"
"2","-122.432493347","37.7332011598"
"2","-122.435571986","37.7317676926"
"2","-122.433848089","37.7317105039"
"2","-122.432247353","37.7322497557"
"2","-122.42998764","37.7322867942"
"2","-122.42814726","37.7318894375"
"2","-122.428255085","37.7317852584"
"2","-122.430037538","37.7300630286"
"2","-122.432867225","37.7271097042"
"2","-122.43443448","37.725288519"
"2","-122.434737243","37.7245140641"
"2","-122.435681107","37.7235580786"
"2","-122.438284002","37.7201808478"
"2","-122.440823649","37.7164553799"
"2","-122.441290208","37.7157709269"
"2","-122.44507815","37.7124594946"
"2","-122.445174545","37.7120304096"
"2","-122.446344452","37.7114980918"
"2","-122.448249443","37.7102696165"
"2","-122.450595868","37.7094612929"
"2","-122.454011211","37.708378695"
"2","-122.454283553","37.7082221192"
"3","-122.420951678","37.8089665345"
"3","-122.420613873","37.8066660117"
"3","-122.419633186","37.8067935059"
"3","-122.416774049","37.8049440233"
"3","-122.408254847","37.7988923497"
"3","-122.406709587","37.7978501354"
"3","-122.408153084","37.7976671828"
"3","-122.410257486","37.7973995015"
"3","-122.423435161","37.795722395"
"3","-122.423822318","37.7976058714"
"3","-122.424788147","37.8023041003"
"3","-122.425599081","37.8064731919"
"3","-122.426032178","37.8069122357"
"3","-122.426762215","37.8079598345"
"3","-122.426820359","37.8081215301"
"3","-122.426717536","37.8081690141"
"3","-122.426749728","37.8083298865"
"3","-122.426816132","37.8086236246"
"3","-122.426811747","37.8087016268"
"3","-122.426831444","37.8087955341"
"3","-122.426826427","37.8088236915"
"3","-122.426828362","37.8088602699"
"3","-122.426829491","37.8088968695"
"3","-122.426829817","37.8089334796"
"3","-122.426829337","37.8089700884"
"3","-122.426848094","37.8090190684"
"3","-122.426824273","37.8090657646"
"3","-122.426820883","37.8091022768"
"3","-122.426816691","37.8091387363"
"3","-122.426811697","37.8091751322"
"3","-122.426805904","37.8092114538"
"3","-122.426799312","37.8092476903"
"3","-122.426791925","37.8092838288"
"3","-122.426783744","37.8093198605"
"3","-122.42677477","37.8093557727"
"3","-122.426765009","37.8093915553"
"3","-122.426754462","37.8094271975"
"3","-122.426743133","37.8094626885"
"3","-122.426731024","37.8094980165"
"3","-122.426718139","37.8095331725"
"3","-122.426704485","37.8095681436"
"3","-122.426690062","37.8096029209"
"3","-122.426674877","37.8096374926"
"3","-122.426658933","37.8096718495"
"3","-122.426642236","37.8097059799"
"3","-122.426624791","37.8097398747"
"3","-122.426606604","37.8097735221"
"3","-122.426587678","37.8098069121"
"3","-122.42656802","37.8098400356"
"3","-122.426547638","37.8098728825"
"3","-122.426526535","37.809905441"
"3","-122.42650472","37.809937703"
"3","-122.426482198","37.8099696584"
"3","-122.426458977","37.8100012963"
"3","-122.426435064","37.8100326075"
"3","-122.426410465","37.8100635838"
"3","-122.426385188","37.8100942144"
"3","-122.426359242","37.8101244899"
"3","-122.426332633","37.8101544023"
"3","-122.42630537","37.8101839414"
"3","-122.426277461","37.8102130982"
"3","-122.426248917","37.8102418642"
"3","-122.426219743","37.8102702315"
"3","-122.426165582","37.8103128016"
"3","-122.426147946","37.8103349413"
"3","-122.426125077","37.8103535616"
"3","-122.426101803","37.8103718633"
"3","-122.426078128","37.8103898388"
"3","-122.426054062","37.8104074847"
"3","-122.426029612","37.8104247943"
"3","-122.426004784","37.8104417622"
"3","-122.425979586","37.8104583838"
"3","-122.425954027","37.8104746544"
"3","-122.425928115","37.8104905685"
"3","-122.425901856","37.8105061215"
"3","-122.425875258","37.8105213086"
"3","-122.425848331","37.8105361245"
"3","-122.425821082","37.8105505661"
"3","-122.425793519","37.8105646281"
"3","-122.425765651","37.8105783057"
"3","-122.425737487","37.8105915961"
"3","-122.425709035","37.8106044938"
"3","-122.425680303","37.8106169959"
"3","-122.425651299","37.8106290987"
"3","-122.425622035","37.8106407975"
"3","-122.425592518","37.8106520895"
"3","-122.425562757","37.8106629709"
"3","-122.42553276","37.8106734388"
"3","-122.425502539","37.8106834896"
"3","-122.4254721","37.8106931203"
"3","-122.425441455","37.8107023281"
"3","-122.425410612","37.8107111101"
"3","-122.42537958","37.8107194636"
"3","-122.425348369","37.8107273865"
"3","-122.425316988","37.8107348759"
"3","-122.425285448","37.81074193"
"3","-122.425253756","37.8107485458"
"3","-122.425221925","37.8107547223"
"3","-122.425189962","37.8107604567"
"3","-122.425157878","37.8107657478"
"3","-122.425125683","37.8107705937"
"3","-122.425093386","37.8107749934"
"3","-122.425060998","37.8107789448"
"3","-122.425028526","37.810782447"
"3","-122.424995983","37.8107854998"
"3","-122.424963377","37.8107881011"
"3","-122.42493072","37.8107902509"
"3","-122.424898021","37.810791948"
"3","-122.424876194","37.8107986812"
"3","-122.424848299","37.8107936625"
"3","-122.424825864","37.8107938601"
"3","-122.424803431","37.810793644"
"3","-122.424781013","37.8107929104"
"3","-122.424751174","37.8107912426"
